ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
1042,Regular Meeting of Council,8/24/2020,Angelo Bentivegna,"Award the tender for contract CW-20-10, Fairview Street Bus Bays  Teen Tour Way Shelters to King Paving and Construction Ltd., 3385 Harvester Rd., Burlington, ON, for $527,802.66 including HST; and
Authorize the Mayor and City Clerk to sign any required agreements with the bidder named above, subject to the satisfaction of the Executive Director of Legal Services and Corporation Counsel; and
Approve the total cost of $798,239 (Net HST) to be charged to Capital Order TR0039 and funded as outlined in the Financial Matters section of the report; and
That staff, including Legal and Finance, be directed to allow for the temporary removal and replacement of the Brant / Fairview transit shelter, discussions to occur during the construction management plan, for a portion of the construction period of the adjacent property not to exceed 12 months, subject to the discretion of Director of Capital works and Executive Director of Legal Services; and
That the shelter be replaced following construction at the full expense of the Molinaro group or assigns, and this provision be included in the Construction Management Plan as part of the ongoing site plan approval.",Yes,CARRIED
1043,Regular Meeting of Council,8/24/2020,Angelo Bentivegna,"Approve Option 3 of roads parks and forestry department report  RPF-26-20 and that the Director of Roads, Parks & Forestry be directed to implement a four-week Loose Leaf Collection Program for 2020 and 2021 and report back to Council in Q1 of 2022 to identify successes and challenges; and 
Direct the Director of Roads, Parks and Forestry to manage any kind of equipment needs that are necessary to ensure one leaf pick up per zone, weather dependent. ",No,CARRIED
1044,Regular Meeting of Council,8/24/2020,Angelo Bentivegna,"Receive community planning department report PL-48-20 regarding supplementary information with respect to a proposed extension of subdivision approval for the Garden Trails Subdivision located at 550 Genista Drive; and
Refuse the request to extend Draft Plan Approval for the Garden Trails subdivision (24T099005/B) at 550 Genista Drive, as recommended in community planning department report PL-31-20.",No,CARRIED
1045,Regular Meeting of Council,8/24/2020,Angelo Bentivegna,"Authorize the Executive Director of Legal Services or their designate to proceed in accordance with the instructions given in confidential legal department report L-12-20; and
That Council waive privilege to Appendix B of Report L-12-20, the planning rationale for the application at 5111 New Street, and that solicitor client privilege continue to apply for all purposes for the balance of the report L-12-20.",Yes,CARRIED
1046,Regular Meeting of Council,8/24/2020,Angelo Bentivegna,"Whereas the Province of Ontario has enacted numerous legislative and regulatory measures to ensure the health and safety of Ontarians through, and respond to the implications of, the COVID-19 global pandemic; and
Whereas the Province has enacted legislation and regulatory measures related to the sports and fitness sector, including regulations pertaining to facilities for both indoor and outdoor sports and recreational fitness activities as set out in O. Reg. 263/20: Order Under Subsection 7.0.2 (4) of the Act  Stage 2 Closures; and
Whereas on July 13, 2020 the Province announced plans to have several regions progress to Stage 3 of Phase 2: Restart within A Framework for Reopening our Province which will permit increased gathering limits and the reopening of more businesses and public spaces; and
Whereas it is important to have the eventual and safe return of amateur organized sport activities, which play an important role in the physical, psychological and emotional well-being of people of all ages in the City of Burlington and communities across Ontario, while adhering to all applicable public health guidance and protecting the health, safety and welfare of all participants; and
Whereas it is in the public interest to ensure that Ontario-based amateur sport organizations are protected from liability for damages relating, directly or indirectly, to COVID-19, where those sport organizations are operating or providing sport activities in full accordance with all applicable Provincial emergency legislation and public health guidance; and
Whereas many organized sport activities and broader community activities are undertaken, administered or provided in indoor or outdoor City of Burlington municipal facilities, and it is important to ensure that the City of Burlington are protected from liability for damages relating, directly or indirectly, to COVID-19, where said Municipalities are operating, providing or permitting such sport and community activities to take place in full accordance with all applicable Provincial emergency legislation and public health guidance; and
Whereas many municipal services and programs are undertaken, administered or provided in Burlington Municipal facilities or in other settings which may involve in-person interaction, and it is important to ensure that the City of Burlington is protected from liability for damages relating, directly or indirectly, to COVID-19, where said Municipality is operating and providing municipal services and programs in accordance with all applicable Provincial emergency legislation and public health guidance;
Now therefore be it resolved:
That Burlington Council request that the Province of Ontario enact the necessary legislation to:
a) Protect Ontario-based amateur sport organizations, including those operated and administered by community non-profit organizations, municipalities and school boards and their directors, officers, employees and volunteers that organize, administer, facilitate or provide such organized sport activities, from liability for damages relating, directly or indirectly, to COVID-19, where those sport organizations and individuals operate or provide those activities in full accordance with all applicable Provincial emergency legislation and public health guidance;
b) Protect the City of Burlington from liability for damages relating, directly or indirectly, to COVID-19, where said Municipalities are operating, providing or permitting sport and community activities to take place in indoor or outdoor Municipal facilities in full accordance with all applicable Provincial emergency legislation and public health guidance;
c) Protect the City of Burlington from liability for damages relating, directly or indirectly, to COVID-19, where said Municipalities are undertaking, administering or providing municipal services and programs within City of Burlington facilities or in other settings in full accordance with all applicable Provincial emergency legislation and public health guidance; and
That the Mayor of Burlington write a letter to the Honourable Doug Ford, Premier of Ontario, advising of Regional Councils resolution, and that a copy of the letter be forwarded to Burlingtons Local Municipalities, the Association of Municipalities of Ontario, The Honourable Lisa MacLeod, Minister of Heritage, Sport, Tourism and Culture Industries and Burlingtons Members of Provincial Parliament (MPPs) for their information.",Yes,CARRIED
1047,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
1048,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,"Whereas the Security from Trespass and Protecting Food Safety Act, 2020 recognizes the unique risks that can result from interfering with livestock transport including creating unsafe work conditions as well as causing stress to animals and introducing diseases or contaminating our food supply; and
Whereas Sections 6(1), 7, 14(1) 3 and 15(1) of the Act came into effect on September 2, 2020 and prohibit the stopping, hindering, obstructing or otherwise interfering with a motor vehicle transporting farm animals; and
Whereas protest groups, including minor children, present outside the Sofina pork plant in Burlington continue to reach inside livestock trailers to touch, film and give water to the pigs creating an unsafe situation where they may be injured by the animals or trailer; and
Whereas the recent tragic loss of the life of a protester in Burlington underscores the urgent need to ensure the safety of all involved; and
Whereas Section 6(2) of the Act states that no person shall interfere or interact with a farm animal being transported by a motor vehicle without the prior consent of the driver of the motor vehicle;
Therefore be it resolved that the City of Burlington pass a resolution urging the Ontario Minister of Agriculture, Food and Rural Affairs to immediately proclaim Section 6(2) of the Act in order to provide a legal basis to prevent the unsafe practice of protestors having contact with livestock trailers and animals; and
That this resolution be forwarded to Ontario Minister of Agriculture, Food and Rural Affairs, the Association of Municipalities of Ontario and the Region of Halton.",Yes,CARRIED
1049,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Whereas the Government of Ontario is planning to increase electricity generation and greenhouse gas pollution from Ontarios gas-fired power plants by more than 300% by 2025 and by more than 400% by 2040, reversing more than a third of the greenhouse gas pollution reductions achieved by phasing out our coal-fired power plants; and
Whereas greenhouse gas pollution is causing temperatures in Canada to rise at more than double the rate of the rest of the world, causing impacts to municipal operations and affecting residents of the City of Burlington; and
Whereas the City of Burlington has declared a climate emergency and is taking measures to mitigate and adapt to the climate impacts caused by increasing greenhouse gas pollution; and
Whereas there are feasible, cost-effective alternatives to increasing gas-fired electricity generation without increasing greenhouse gas pollution at costs well below the current price for Ontarios nuclear energy (9.5 cents/kWh), including:

 energy efficiency investments;
 low-cost, distributed, renewable energy, providing employment in Ontario communities and restoring our leadership in this industry; 
 the purchase of low-cost power offered by the Province of Quebec from its existing hydroelectric generating stations; and
 using Quebecs system of reservoirs like a giant battery to back-up made-in-Ontario renewable power, eliminating the need to use gas-fired power plants for this purpose;

Therefore be it resolved that the City of Burlington requests the Government of Ontario to place an interim cap of 2.5 megatonnes per year on greenhouse gas pollution from Ontarios gas-fired power plants and develop and implement a plan to address future energy needs through investing in renewable energy and purchasing low-cost hydro-electric power from the Province of Quebec, making gas-fired electricity generation no longer necessary and supporting its phase-out by 2030 to help Ontario and the City of Burlington meet their climate targets; and
That this resolution be sent to the Premier of Ontario, the Minister of Energy, Northern Development and Mines, the Minister of the Environment, Conservation and Parks, all local MPPs, the Association of Municipalities of Ontario and copied to the Region of Halton and local municipalities of Oakville, Milton and Halton Hills.",Yes,CARRIED
1050,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,"Endorse staff implementation of the document titled Pre-application Community Meeting Protocol attached as Appendix A to community planning report PL-23-20, as amended, by modifying Appendix A to community planning department report PL-23-20 as follows:

On page one, in the background section, add the words ""the Mayor (or designate)"", to the last sentence.
Add the words ""(or designate)"" after ""the Mayor"" throughout the document.
On page 3, in the section describing the distribution of meeting invitations, add ""all of council"" to get the notification.
On page 3, at the end of the section describing notification, add new sentence ""The city will review the notice and meeting design, in conversation with the Ward Councillor and the Mayor (or designate), before it is mailed to ensure it contains all relevant details"".
On page 4, in the section describing introductions at the meeting, add ""any other council members present"" also be introduced.
On page 4, in the Guide to Planning Process section, add ""city staff will indicate that residents can subscribe to the development webpage to receive notification when an application is received, any future public meetings, and other details"".
",Yes,CARRIED
1051,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,"Authorize the Mayor and Clerk to enter into an agreement with the Centre of Climate Change Management at Mohawk College to project manage the development of a pilot home energy efficiency retrofit program to the satisfaction of the Executive Director of Legal Services; and
Approve a budget of $182,000 for year one of this project from the Tax Rate Stabilization Reserve Fund; and
Direct the Executive Director of Environment, Infrastructure and Community Services to report back to council within one year on the progress of the pilot program and confirm the budget request for year two.",Yes,CARRIED
1052,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,"Direct the City Clerk to prepare and issue a request for proposals for a vote tabulation system for the 2022 municipal election, and any by-elections leading up to 2026, with an option to extend for the 2026 municipal election accordingly, with the following vote options:
a) optical scan tabulators for in person advance voting and on election day;
b) internet voting for advance voting opportunities only; and
Direct the City Clerk to consult with members of Council, and the public with respect to the municipal elections and any potential policies or enhancements to be considered when preparing for the 2022 City of Burlington election and report back to a future Corporate Services, Strategy, Risk & Accountability Committee meeting with a summary and potential policy options; and
Direct the City Clerk to proceed with option 2 regarding the use of ranked ballots as outlined in clerks department report CL-06-20 and initiate conversations with other municipalities that are considering ranked ballots for the purpose of cost sharing; and
Direct the City Clerk to keep in mind the need to be representative in the public consultation process; and
Direct the City Clerk to schedule a Council Workshop by Q3 2021 presenting the outcome of the consultation process, including potential policy changes and other enhancements.",Yes,CARRIED
1053,Regular Meeting of Council,8/24/2020,Lisa Kearns,"Whereas the Province of Ontario has enacted numerous legislative and regulatory measures to ensure the health and safety of Ontarians through, and respond to the implications of, the COVID-19 global pandemic; and
Whereas the Province has enacted legislation and regulatory measures related to the sports and fitness sector, including regulations pertaining to facilities for both indoor and outdoor sports and recreational fitness activities as set out in O. Reg. 263/20: Order Under Subsection 7.0.2 (4) of the Act  Stage 2 Closures; and
Whereas on July 13, 2020 the Province announced plans to have several regions progress to Stage 3 of Phase 2: Restart within A Framework for Reopening our Province which will permit increased gathering limits and the reopening of more businesses and public spaces; and
Whereas it is important to have the eventual and safe return of amateur organized sport activities, which play an important role in the physical, psychological and emotional well-being of people of all ages in the City of Burlington and communities across Ontario, while adhering to all applicable public health guidance and protecting the health, safety and welfare of all participants; and
Whereas it is in the public interest to ensure that Ontario-based amateur sport organizations are protected from liability for damages relating, directly or indirectly, to COVID-19, where those sport organizations are operating or providing sport activities in full accordance with all applicable Provincial emergency legislation and public health guidance; and
Whereas many organized sport activities and broader community activities are undertaken, administered or provided in indoor or outdoor City of Burlington municipal facilities, and it is important to ensure that the City of Burlington are protected from liability for damages relating, directly or indirectly, to COVID-19, where said Municipalities are operating, providing or permitting such sport and community activities to take place in full accordance with all applicable Provincial emergency legislation and public health guidance; and
Whereas many municipal services and programs are undertaken, administered or provided in Burlington Municipal facilities or in other settings which may involve in-person interaction, and it is important to ensure that the City of Burlington is protected from liability for damages relating, directly or indirectly, to COVID-19, where said Municipality is operating and providing municipal services and programs in accordance with all applicable Provincial emergency legislation and public health guidance;
Now therefore be it resolved:
That Burlington Council request that the Province of Ontario enact the necessary legislation to:
a) Protect Ontario-based amateur sport organizations, including those operated and administered by community non-profit organizations, municipalities and school boards and their directors, officers, employees and volunteers that organize, administer, facilitate or provide such organized sport activities, from liability for damages relating, directly or indirectly, to COVID-19, where those sport organizations and individuals operate or provide those activities in full accordance with all applicable Provincial emergency legislation and public health guidance;
b) Protect the City of Burlington from liability for damages relating, directly or indirectly, to COVID-19, where said Municipalities are operating, providing or permitting sport and community activities to take place in indoor or outdoor Municipal facilities in full accordance with all applicable Provincial emergency legislation and public health guidance;
c) Protect the City of Burlington from liability for damages relating, directly or indirectly, to COVID-19, where said Municipalities are undertaking, administering or providing municipal services and programs within City of Burlington facilities or in other settings in full accordance with all applicable Provincial emergency legislation and public health guidance; and
That the Mayor of Burlington write a letter to the Honourable Doug Ford, Premier of Ontario, advising of Regional Councils resolution, and that a copy of the letter be forwarded to Burlingtons Local Municipalities, the Association of Municipalities of Ontario, The Honourable Lisa MacLeod, Minister of Heritage, Sport, Tourism and Culture Industries and Burlingtons Members of Provincial Parliament (MPPs) for their information.",Yes,CARRIED
1054,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,"Approve in principle the committee definitions, and the assumptions outlined in clerks department report CL-17-20 with respect to advisory committees, to be incorporated in future clerks department policies; and
Disband the Citizen Advisory Committee Review Team, and receive and file the Review Team report dated January 6, 2020 attached as Appendix D to clerks department report CL-17-20; and
Deem the Council resolution, passed on December 17, 2018 with respect to citizen committees, complete; and
Direct the City Clerk to recruit for advisory committees to bring them to full complement, except for Burlington's Best.",Yes,CARRIED
1055,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,,Yes,CARRIED
1056,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,,Yes,CARRIED
1057,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,,Yes,CARRIED
1058,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,,Yes,CARRIED
1059,Regular Meeting of Council,9/28/2020,Marianne Meed Ward,"Request that the Region consider, during their Municipal Comprehensive Review, adjusting the Major Transit Station Area boundaries around the Aldershot GO station to exclude the Clearview/Queen Mary/ St. Matthews neighbourhood.",Yes,CARRIED
1060,Regular Meeting of Council,9/28/2020,Angelo Bentivegna,"Instruct the Executive Director of Legal Services and Corporation Counsel or their designate to proceed in accordance with the instructions sought in confidential legal department report L-11-20; and
That Council waive privilege to Appendix B of Report L-11-20, the planning rationale for the application at St. Matthews/Clearview, and that solicitor client privilege continue to apply for all purposes for the balance of the report L-11-20.",Yes,CARRIED
1061,Regular Meeting of Council,9/28/2020,Angelo Bentivegna,Instruct the Executive Director of Legal Services and Corporation Counsel or their designate to proceed in accordance with the instructions sought in confidential legal department report L-24-20.,Yes,CARRIED
1062,Regular Meeting of Council,9/28/2020,Angelo Bentivegna,"Authorize the Mayor and City Clerk to execute the necessary Transfer Payment Agreements between the City of Burlington and the Province of Ontario in relationship to the Safe Restart Funding, and the Municipal Transit Enhanced Cleaning Fund, along with any other related documents or by-laws to the satisfaction of the Executive Director of Legal Services and Corporation Counsel, and;
Direct the Chief Financial Officer to seek Phase 2 funding for Municipal Operating Pressures and Municipal Transit funding, on behalf of the City of Burlington, as part of the Federal-Provincial Safe Restart Program; and.
Authorize the Mayor and City Clerk to execute the necessary Transfer Payment Agreement between the City of Burlington and the Province of Ontario in relation to the Public Transit Infrastructure Stream funding subject to the satisfaction of the Executive Director of Legal Services.",Yes,CARRIED
1063,Regular Meeting of Council,9/28/2020,Angelo Bentivegna,"Direct the Director of Community Planning to submit the appendices to Community Planning Department report PL-28-20 as the City of Burlington Submission on the Region of Haltons Official Plan Discussion Papers by the comment submission deadline of September 28, 2020; and
Direct the Director of Community Planning to provide any additional comments to the Region, if any, upon Council approval on September 28, 2020; and
Direct the Director of Community Planning to include the Burlington Agriculture & Rural Affairs Advisory Committee's comments, as outlined in Appendix C to community planning report PL-28-20, with the City of Burlington's Submission on the Region of Halton's Official Plan Discussion Papers.",Yes,CARRIED
1064,Regular Meeting of Council,9/28/2020,Angelo Bentivegna,"Direct staff to continue to work with the applicant (UrbanSolutions Planning and Land Development Consultants Inc) in regards to the submitted zoning by-law amendment application for 961 & 970 Zelco Drive and 4425 South Service Road, Burlington, ON.",Yes,CARRIED
1065,Regular Meeting of Council,10/19/2020,Marianne Meed Ward,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
1066,Regular Meeting of Council,10/19/2020,Marianne Meed Ward,"Direct the City Manager to proceed with implementing the interim service delivery program recommendations as outlined in Appendix A of city managers office report CM-28-20 outlining Park Washrooms  Winter Operations (Roads, Parks & Forestry);and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
1067,Regular Meeting of Council,10/19/2020,Marianne Meed Ward,Approve the allocation of interest policy as presented in Municipal Officers report F-48-20.,Yes,CARRIED
1068,Regular Meeting of Council,10/19/2020,Marianne Meed Ward,,Yes,CARRIED
1069,Regular Meeting of Council,10/19/2020,Marianne Meed Ward,,Yes,CARRIED
1070,Regular Meeting of Council,10/19/2020,Marianne Meed Ward,,Yes,CARRIED
1071,Regular Meeting of Council,10/19/2020,Kelvin Galbraith,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
1072,Regular Meeting of Council,10/19/2020,Kelvin Galbraith,"Direct the City Manager to proceed with implementing the interim service delivery program recommendations as outlined in Appendix A of city managers office report CM-28-20 outlining Park Washrooms  Winter Operations (Roads, Parks & Forestry);and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
1073,Regular Meeting of Council,10/19/2020,Kelvin Galbraith,Approve the allocation of interest policy as presented in Municipal Officers report F-48-20.,Yes,CARRIED
1074,Regular Meeting of Council,10/19/2020,Kelvin Galbraith,,Yes,CARRIED
1075,Regular Meeting of Council,10/19/2020,Kelvin Galbraith,,Yes,CARRIED
1076,Regular Meeting of Council,10/19/2020,Kelvin Galbraith,,Yes,CARRIED
1077,Regular Meeting of Council,10/19/2020,Lisa Kearns,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
1078,Regular Meeting of Council,10/19/2020,Lisa Kearns,"Direct the City Manager to proceed with implementing the interim service delivery program recommendations as outlined in Appendix A of city managers office report CM-28-20 outlining Park Washrooms  Winter Operations (Roads, Parks & Forestry);and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
1079,Regular Meeting of Council,10/19/2020,Lisa Kearns,Approve the allocation of interest policy as presented in Municipal Officers report F-48-20.,Yes,CARRIED
1080,Regular Meeting of Council,10/19/2020,Lisa Kearns,,Yes,CARRIED
1081,Regular Meeting of Council,10/19/2020,Lisa Kearns,,Yes,CARRIED
1082,Regular Meeting of Council,10/19/2020,Lisa Kearns,,Yes,CARRIED
1083,Regular Meeting of Council,10/19/2020,Rory Nisan,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",,CARRIED
1084,Regular Meeting of Council,10/19/2020,Rory Nisan,"Direct the City Manager to proceed with implementing the interim service delivery program recommendations as outlined in Appendix A of city managers office report CM-28-20 outlining Park Washrooms  Winter Operations (Roads, Parks & Forestry);and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",,CARRIED
1085,Regular Meeting of Council,10/19/2020,Rory Nisan,Approve the allocation of interest policy as presented in Municipal Officers report F-48-20.,,CARRIED
1086,Regular Meeting of Council,10/19/2020,Rory Nisan,,,CARRIED
1087,Regular Meeting of Council,10/19/2020,Rory Nisan,,,CARRIED
1088,Regular Meeting of Council,10/19/2020,Rory Nisan,,,CARRIED
1089,Regular Meeting of Council,10/19/2020,Shawna Stolte,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
1090,Regular Meeting of Council,10/19/2020,Shawna Stolte,"Direct the City Manager to proceed with implementing the interim service delivery program recommendations as outlined in Appendix A of city managers office report CM-28-20 outlining Park Washrooms  Winter Operations (Roads, Parks & Forestry);and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
1091,Regular Meeting of Council,10/19/2020,Shawna Stolte,Approve the allocation of interest policy as presented in Municipal Officers report F-48-20.,Yes,CARRIED
1092,Regular Meeting of Council,10/19/2020,Shawna Stolte,,Yes,CARRIED
1093,Regular Meeting of Council,10/19/2020,Shawna Stolte,,Yes,CARRIED
1094,Regular Meeting of Council,10/19/2020,Shawna Stolte,,Yes,CARRIED
1095,Regular Meeting of Council,10/19/2020,Paul Sharman,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
1096,Regular Meeting of Council,10/19/2020,Paul Sharman,"Direct the City Manager to proceed with implementing the interim service delivery program recommendations as outlined in Appendix A of city managers office report CM-28-20 outlining Park Washrooms  Winter Operations (Roads, Parks & Forestry);and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
1097,Regular Meeting of Council,10/19/2020,Paul Sharman,Approve the allocation of interest policy as presented in Municipal Officers report F-48-20.,Yes,CARRIED
1098,Regular Meeting of Council,10/19/2020,Paul Sharman,,Yes,CARRIED
1099,Regular Meeting of Council,10/19/2020,Paul Sharman,,Yes,CARRIED
1100,Regular Meeting of Council,10/19/2020,Paul Sharman,,Yes,CARRIED
1101,Regular Meeting of Council,10/19/2020,Angelo Bentivegna,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:",Yes,CARRIED
1102,Regular Meeting of Council,10/19/2020,Angelo Bentivegna,"Direct the City Manager to proceed with implementing the interim service delivery program recommendations as outlined in Appendix A of city managers office report CM-28-20 outlining Park Washrooms  Winter Operations (Roads, Parks & Forestry);and
Direct the Chief Financial Officer to track and monitor the financial implications of the above service delivery program changes in the ongoing COVID-19 financial impact reporting to Council.",Yes,CARRIED
1103,Regular Meeting of Council,10/19/2020,Angelo Bentivegna,Approve the allocation of interest policy as presented in Municipal Officers report F-48-20.,Yes,CARRIED
1104,Regular Meeting of Council,10/19/2020,Angelo Bentivegna,,Yes,CARRIED
1105,Regular Meeting of Council,10/19/2020,Angelo Bentivegna,,Yes,CARRIED
1106,Regular Meeting of Council,10/19/2020,Angelo Bentivegna,,Yes,CARRIED
1107,Regular Meeting of Council,8/24/2020,Lisa Kearns,"Approve appointments to the Heritage Burlington Advisory Committee and Burlington Accessibility Advisory Committee (BAAC) as outlined in Confidential Appendix B of clerks department report CL-14-20 and following approval from Council, make the recommended names for appointments public.",Yes,CARRIED
1108,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Approve the amendments to By-law 28-2009, otherwise known as the Property Standards By-law, to change the date in which heat is required in rental buildings, to require building owners to provide alternative refuse disposal options in writing, and to clarify the location of applicable fees, as outlined in Appendix A to building and by-law department report BB-07-20, in a form satisfactory to the City Solicitor.",Yes,CARRIED
1109,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Enact amendments to the Procedure By-law, as amended, outlined in clerks department report CL-18-20 with respect to the following; special meetings, addendum issuance timelines, correspondence, petitions and various housekeeping matters; and
Add the following: 42.2 f) must be within the jurisdiction of the City; and
Delete  43.3 c) in its entirety and replace with the name and postal code of each person who signed or electronically submitted their name to the petition, if possible, the civic address of all participants.",Yes,CARRIED
1110,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Approve the 2021 calendar of meetings for Burlington City Council and its standing committees, as amended, outlined in Revised Appendix A from the memorandum dated November 17, 2020 from the City Clerk; and
Enact an amendment to Procedure By-law 04-2020, as amended, substantively in the form, and as attached as Appendix C to allow for the following changes to the Council schedule as indicated in report CL-19-20:


Environment, Infrastructure and Community Services Committee (EICS) change meeting date to Thursdays
Corporate Services, Strategy, Risk and Accountability Committee (CSSRA) change meeting date to Wednesdays
Council Workshop change meeting date to Mondays
Council meetings change meeting date to Tuesdays and amend the start time to 1:00 p.m. with a potential evening session held at 6:30 p.m.; and

Move all Council Workshops forward to the preceding Monday of committee week, with the exception of February which would move to February 8, 2021; and

Move the January 2021 and 2022 committee meeting dates from the first week of the month to the second and third weeks of the month.

 
 
",Yes,CARRIED
1111,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Direct staff to continue to work with the applicant (T. Johns Consulting Group) on behalf of 2531820 Ontario Inc. in regards to the submitted residential Plan of Subdivision for 600 Maplehill Drive (formerly 607 Dynes Road); and
Undelegate the site plan approval for application 535-007/19 (600 Maplehill Drive) from the Director of Community Planning to Council.",Yes,CARRIED
1112,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Direct City Staff to draw from the Downtown Parking District Reserve Fund to offset the impact of the associated loss of revenue; and",Yes,CARRIED
1113,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,,Yes,CARRIED
1114,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,,Yes,CARRIED
1115,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,Receive and file ranked choice voting consultation report (CL-20-20),Yes,CARRIED
1116,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Motion to Amend Councillor Sharman's Amendment:
Delete by April 2021 and insert at the Special Council meeting of March 3, 2021. In its place
 ",Yes,LOST
1117,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"That staff be directed to report back on the metrics with respect to the 90 minutes of waived parking fees, by April 2021; and
That metrics from the Burlington Downtown Business Association and Downtown Parking Committee be reported to Council on a regular monthly basis.",Yes,CARRIED
1118,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Pilot Project to temporarily amend Parking By-law 39-2016 to accommodate for 90 minutes of waived parking fees within the Burlington Downtown Business Area boundary until April 20, 2021.",Yes,CARRIED
1119,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Name the area around the Burlington Cenotaph as Veteran Square; and
Direct staff to erect signage in accordance with this naming; and
That all residents have access to an area of significance to honour our veterans, peace keepers, and their families every day of the year.",Yes,CARRIED
1120,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Direct the Director of Recreation Services to implement Option 2 of a rate reduction strategy, to take effective January 1, 2021, to provide support for recreation facility user groups impacted by COVID, as outlined in Report RS-11-20.",Yes,CARRIED
1121,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Direct the Director of Recreation Services to implement Option C for the 2020/2021 winter holiday season as outlined in report RS-12-20; and
Direct the Director of Recreation Services to implement a household rental program in arenas, pools and gyms to encourage people to stay active with members from their households.",Yes,CARRIED
1122,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"Approve the request by the applicant to remove one (1) city tree in order to proceed with the submitted development application 20-469806; and
Instruct the applicant, Stephen Albanese, IBI Group, to provide compensation for tree removal by providing cash in lieu of replacement totaling $1,200.00. The funds will provide for new tree plantings elsewhere in the City and includes care and maintenance for the first two years; and
Direct that a development related permit fee of $680.00 plus HST is to be obtained as a condition of a tree permit; and
Direct that all associated costs with respect to the removal of the tree (including stump removal) will be the responsibility of the applicant, and the contractor hired to remove the trees will require approval by the Manager of Urban Forestry or designate.",Yes,CARRIED
1123,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,Undelegate the site plan approval for application 535-007/19 (600 Maplehill Drive) from the Director of Community Planning to Council.,Yes,CARRIED
1124,Regular Meeting of Council,11/23/2020,Marianne Meed Ward,"That proposed by-law 89-20, section 12, be amended as follows:
Delete  43.3 c) in its entirety and replace with the name and postal code of each person who signed or electronically submitted their name to the petition, if possible, the civic address of all participants; and",Yes,CARRIED
