ObjectId,MeetingType,MeetingDate,Voter,Resolution,Vote,Result
1375,Regular Meeting of Council,10/28/2019,Marianne Meed Ward,"Instruct the City Solicitor or her designate to proceed in accordance with the instructions sought in confidential legal report L-16-19, as amended at the regular  meeting of Council on October 28, 2019.",Yes,CARRIED
1376,Regular Meeting of Council,12/16/2019,Rory Nisan,"Receive and file mayors office report MO-21-19 regarding a proposed pre-application development public meeting policy; and
Direct the Director of Community Planning to review the proposed policy attached as Appendix A to mayors office report MO-21-19, incorporate any feedback from Committee and bring a revised policy that aligns the recommendation to the protocol contained in Appendix A for approval in February 2020.",Yes,CARRIED
1377,Regular Meeting of Council,12/16/2019,Rory Nisan,"Direct the Director of Community Planning to explore updating the urban design and streetscape guidelines for Plains Road, including the Aldershot BIA boundary area, and report back to Council in Q2 2020.",Yes,CARRIED
1378,Regular Meeting of Council,12/16/2019,Rory Nisan,Direct the Mayor and Members of Council to endorse and sign the attached communication regarding issues with the parking at the Aldershot GO Station being sent to Metrolinx on behalf of Burlington City Council.,Yes,CARRIED
1379,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Enact and pass the following by-laws which are now introduced, entitled and numbered as indicated below:
18.1. 61-2019: A bylaw to authorize a request for the issuing of debentures by the Regional Municipality of Halton for City Hall HVAC Retrofit.
18.2. 62-2019: A by-law to amend By-law 86-2007, as amended,being a by-law for the regulation of traffic.
18.3. 63-2019: A by-law to levy 2020 interim taxes and establish penalty and interest rates.
18.4. 64-2019: A bylaw to authorize the temporary borrowings of monies from the Royal Bank of Canada.
18.6. 66-2019: A by-law under the Building Act respecting construction, demolition, change of use, occupancy, transfer of permits and inspections.
18.7. 67-2019: A by-law to adopt Official Plan Amendment No. 117 to redesignate lands at 2421-2431 New Street from ""Neighbourhood Commercial"" to ""Residential High Density"".
18.8. 2020-416: A by-law to amend By-law 2020, as amended, to permit the development of an 11-storey retirement home building and an 11-storey residential apartment building at 2421-2431 New Street.",Yes,CARRIED
1380,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Direct the Director of Transportation Services to extend the Road Safety Lawn Sign Campaign into 2020, utilizing the remaining supply of signs purchased in 2019.",Yes,CARRIED
1381,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Approve the recommendations contained in transportation services department report TS-10-19 regarding road safety improvements; and
Direct the Director of Transportation Services to prepare, for Councils approval, a by-law to amend Traffic By-law 86-2007 for the implementation of an all-way stop traffic control at the intersection of Caroline Street and John Street; and
Direct the Director of Transportation Services to explore the implementation of additional pedestrian crossings within the downtown; and
Direct the Director of Transportation Services to review pedestrian refuge islands and potential of separated signals at high volume pedestrian intersections city wide.",Yes,CARRIED
1382,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Approve the proposed fee adjustments represented by Option 2 of the consultants report contained in Appendix A to department of city building report PB-21-19; and
Approve the text amendments to the Building Permit By-law recommended in department of city building report PB-21-19; and
Repeal Building Permit By-law 13-2018 and all its amendments effective December 31, 2019; and
Enact the proposed By-law 66-2019 attached as Appendix B to department of city building report PB-21-19, containing the proposed revised fee schedule and text amendments on January 1, 2020.",Yes,CARRIED
1383,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Endorse the Aldershot BIAs Strategic Plan, 2019-2022 attached as Appendix A to community planning department report PB-78-19.",Yes,CARRIED
1384,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Approve the integration of the One Brand as a strategic initiative into the 2018-2022 Burlingtons Plan: From Vision to Focus work plan as a key project emerging from the Red Tape Red Carpet recommendations; and
Endorse the Burlington One Brand project plan and support the allocation of existing funding to complete One Brand research and development in 2020. Funding for the implementation of the One Brand will be requested in 2020 for inclusion in the 2021 budget.",Yes,CARRIED
1385,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Add $110,000 of capital funding to the budget to install full signalized intersection at Appleby Line and Hampton Heath.",No,LOST
1386,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Defer discussion of the rural/agricultural classification to the Environment, Infrastructure and Community Services Committee meeting of January 13, 2019.",Yes,CARRIED
1387,Regular Meeting of Council,12/16/2019,Shawna Stolte,Direct the Chief Financial Officer to review the current value assessment and taxation changes for the Downtown Business improvement Area (BIA) properties and consult with the Municipal Property Assessment Corporation (MPAC) and the Region of Halton regarding available tax policy initiatives and report back to Council with the results of the review in Q1 2020. (SD-41-19),Yes,CARRIED
1388,Regular Meeting of Council,9/23/2019,Paul Sharman,"Approve the City of Burlingtons Strategic Asset Management Policy, included as Appendix A to capital works department report CW-30-19.",,CARRIED
1389,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Amend Burlington Private Tree By-Law to increase 2mtrs set back from house allowance (whereby no application fees or replacement is required) to equal drip distance line or 4mtrs, whichever is less.",No,LOST
1390,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Amend the Burlington Private Tree By-Law to include the following clause from the Oakville 2017 By-Law 5. The provisions of this By-law do not apply to the removal of trees: (g) to permit the construction of a building or structure, where the removal, injury or destruction is required under a building permit.",No,LOST
1391,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Direct staff to develop and amend the Burlington Private Tree By-Law to include forestry assessment standards in order to allow citizens to clearly understand the basis of all City arborists assessments, decisions and ruling to ensure transparency and accountability.",No,CARRIED
1392,Regular Meeting of Council,12/16/2019,Shawna Stolte,,Yes,CARRIED
1393,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Defer discussion regarding cash in-lieu to the Environment, Infrastructure and Community Services Committee meeting of January 13, 2020.",Yes,CARRIED
1394,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Add $80,000 of capital funding to the budget to install signalized pedestrian crossing on Lakeshore Road between Lakeshore Road and Kenwood Avenue.",No,LOST
1395,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Approve the implementation of the city-wide private tree by-law and present the by-law and amended rates and fees to Council at the January 27, 2020 meeting; and
Approve an amendment to the by-law to exempt any not-for-profit housing projects undertaken by Habitat for Humanity and any persons living below the low-income cut off before tax as determined by Statistics Canada; and
Direct the Director of Roads, Parks and Forestry to develop a program for tree planting incentives on private and public property within the City of Burlington; and
Direct the Director of Roads, Parks and Forestry to establish a Mayor/Council Task Force on improving the tree canopy.",Yes,CARRIED
1396,Regular Meeting of Council,12/16/2019,Shawna Stolte,,Yes,CARRIED
1397,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Direct the Chief Finance Officer to review options and appropriate criteria necessary to create a new Reserve Fund (Green Fund) for the purpose of allocating dollars specifically focused on Environmental Initiatives.  This review will also include a tally of all expenditures in the approved 2020 Budget that could be considered as Environmental Initiatives, as a starting point for Councils consideration of allocations to this new Green Reserve Fund. Staff shall report back to the Corporate Services, Strategy, Risk and Accountability Committee by end of Q1 2020 with this information, options and recommendations. (SD-40-19)",Yes,CARRIED
1398,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Direct staff to prepare a Forestry Management Plan equally as comprehensive as the Oakville Urban Forest Strategic Management Plan Town of Oakville, 2008 - 2027 by Q3 2020",No,CARRIED
1399,Regular Meeting of Council,12/16/2019,Shawna Stolte,Direct staff to update the Burlington Private Tree By-Law relative to the Burlington Forestry Management Plan when complete by Q3 2020,No,CARRIED
1400,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Direct staff to a) compare the Burlington Private Tree By-Law to Oakvilles 2017 By-Law and explain differences, and whether to modify Burlingtons b) update the Burlington Private Tree By-Law for review at March Committee Meetings",No,LOST
1401,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Direct the Director of Road, Parks, and Forestry to report to committee explaining the root and proximate causes of the need to change the leaf collection program that occurred in November 2019, and provide any lessons learned from the experience of the 2019 program.",Yes,CARRIED
1402,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Receive and file community planning department report PB-89-19 regarding Taking a Closer Look at the Downtown concept discussion; and
Direct the Director of Community Planning, Regulation and Mobility that, in planning the recommended concept for the downtown based on good planning principles and practices, consideration be given to reducing the heights in the Brant Street Corridor, downtown east side, Locust Street and the foot of Lakeshore Road/Burlington Avenue; and that the overall densities more closely align with the minimum target of 200 people or jobs per hectare; and that the calculations of people/jobs per hectare (total and density) for the preferred concept be included in the final report, including estimations of Old Lakeshore Road and Waterfront Hotel (based on current Official Plan permissions).",Yes,CARRIED
1403,Regular Meeting of Council,12/16/2019,Shawna Stolte,Approve the removal of 5780 Cedar Springs Road from the Municipal Register of Cultural Heritage Resources.,Yes,CARRIED
1404,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Receive and file finance department report F-42-19 regarding expenses excluded from the budget to meet the requirements of Regulation 284/09 Municipal Act, 2001.",Yes,CARRIED
1405,Regular Meeting of Council,12/16/2019,Shawna Stolte,Receive and file finance department report F-48-19 regarding the 20-year budget driver forecast.,Yes,CARRIED
1406,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Approve the 2020 operating budget including any budget amendments approved by the Committee of the Whole - Budget to be applied against the proposed net tax levy amount of $174,435,833; and
Approve the 2020 capital budget for the City of Burlington, with a gross amount of $86,396,551 with a debenture requirement of $7,613,145, and the 2021-2029 capital forecast with a gross amount of $723,878,943 with a debenture requirement of $47,592,200 as outlined in report F-46-19 and as amended by the Committee of the Whole - Budget; and
Administer the debenture in the amount of $6,113,145 in 2020 as tax supported debt; and
Administer the debenture in the amount of $1,500,000 in 2020 as special circumstances debt; and
Declare that, in accordance with sis. 5(1)5 of the Development Charges Act, 1997 and s. 5 of Ontario Regulation 82/98, it is Councils clear intention that the excess capacity provided by the above-referenced works will be paid for by future development charges.",Yes,CARRIED
1407,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Direct the Director of Transportation Services to conduct an expedited review of Kilbride Street to determine whether a community safety zone is warranted and provide a report including the review's methodology, findings and a recommendation to committee by January 2020.",Yes,CARRIED
1408,Regular Meeting of Council,12/16/2019,Shawna Stolte,Direct the Mayor to sign the commitment letter in Appendix C of capital works report CW-20-19 for the City of Burlington to join the Global Covenant of Mayors for Climate and Energy.,Yes,CARRIED
1409,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Approve the updated leash-free area criteria and process as outlined in department of recreation services report PR-12-19; and
Rescind delegated authority for the Director of Parks and Recreation to consider piloting alternative time leash-free areas as an alternative to fenced leash-free areas when requests come forward on a site by site basis utilizing the process outlined in parks and recreation department report PR-33-12.",Yes,CARRIED
1410,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Endorse the open air burning permit areas, with no changes, as detailed in Appendix A, Schedule A, of fire department report BDF-05-19 including the option of a one year pilot for open air burning in North Aldershot for 2020; and
Approve updated by-law 65-2019 open air burning for the City of Burlington, attached as Appendix C, as outlined in Burlington Fire Department report BFD-05-19.",Yes,CARRIED
1411,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Receive and file the update on MOU discussions with all related school boards (public and Catholic) to further partnership terms and funding towards student transit passes and appoint Councillors Rory Nisan and Shawna Stolte to the MOU discussion team; and
Consider as part of the 2020 budget discussions free transit for students age 12 and under, to take effect January 1st to align with Metrolinx fare changes in March of 2019 that saw all children age 12 and under not charged any fare for GO trains or buses; and
Direct the City Manager to report back on MOU progress by June with a recommendation for council to consider approving the program. The recommendation would include timing options and funding, including the potential to begin the program in September 2020, identifying a one-time funding source from September to December and adding the annualized cost to the 2021 budget.",Yes,CARRIED
1412,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Approve community benefits in relation to the development proposal at 2421-2431 New Street submitted by Weston Consulting, consisting of direct and indirect benefits as outlined in community planning department report PB-87-19; and
Direct the Executive Director of Legal Services to prepare and execute an agreement pursuant to Section 37 of the Planning Act securing the benefits agreed to and to the satisfaction of the Director of Community Planning and the City Solicitor and that such Agreement be registered on title to the lands in a manner satisfactory to the City Solicitor to secure said community benefits; and
Direct the Clerk and the Mayor to execute the amending by-law once the owner enters into the Section 37 Agreement.",Yes,CARRIED
1413,Regular Meeting of Council,12/16/2019,Shawna Stolte,"Endorse city staffs recommendation contained in community planning department report PB-82-19 regarding the prioritization and weighting of the measures identified in Halton Regions Evaluation Framework; and
Direct the City Clerk to forward a copy of community planning department report PB-82-19 to Halton Region as the City of Burlingtons input on the IGMS Evaluation Framework.",Yes,CARRIED
1414,Regular Meeting of Council,10/28/2019,Marianne Meed Ward,"Whereas the City of Burlington recognizes the important role that libraries play in our community. Libraries and the early literacy programs that they run are integral to developing proficient readers and ensuring that children succeed in school. More and more, digital literacy programs run by libraries also help ensure that citizens can contribute to our digital world. Additionally, vulnerable demographic groups, including seniors, low income families, youth, and new Canadians rely on access to libraries as an important tool for their participation in the community  from education to searching for jobs to consuming Canadian cultural materials; and
Whereas libraries in our community recognize that our users increasingly seek to access digital publications offered by multinational publishers, and that access to those publications is too often curtailed by prohibitively high licensing fees or else entirely denied to Canadian libraries; and
Whereas libraries must be in a position to offer digital publications to their users as part of their service offering to our community, particularly given the contemporary rapid pace of digitization of educational and cultural materials; and
Now therefore be it resolved that the City of Burlington do hereby:
Indicate our support for the Canadian Urban Libraries Council in its efforts to increase access to digital publications for library users in Burlington and across Canada; and
Call on the Federal government to investigate the barriers faced by libraries in acquiring digital publications and the problems that poses for vulnerable demographic groups in Canada; and
Further ask the Federal government to develop a solution that increases access to digital publications across Canada and assists libraries in meeting the cost requirements to acquire digital publications; and
Direct the City Clerk to forward this motion to the Federation of Canadian Municipalities for their consideration.",Yes,CARRIED
1415,Regular Meeting of Council,10/28/2019,Marianne Meed Ward,,Yes,CARRIED
1416,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,Receive and file city managers office report CM-24-19 regarding Red Tape Red Carpet update.,Yes,CARRIED
1417,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Receive and file department of city building report PB-71-19 regarding short-term accommodations; and
Direct the Director of Community Planning to report back at the Council meeting of October 28, 2019 with immediate regulatory options for short term accommodations; and
Direct the Director of Community Planning to report back in May 2020, with a short term accommodation licensing by-law.
 ",Yes,CARRIED
1418,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Direct the Director of Community Planning, to ensure that broad stakeholder perspectives are included in the 2019 Planning Process Review, including residents who reside in proximity to infill development applications; and
Direct the Executive Director of Environment, Infrastructure and Community Services to prepare an appendix to the Construction and Mobility Management Policy with a focus on Low Density Residential and infill development applications, to establish additional guidelines for established neighbourhood development. The guidelines will ensure that land development does not unduly impact public health, safety, traffic, privacy or environment including flood mitigation in the surrounding area. Staff shall report back to Planning & Development Committee in February 2020 with a recommendation; and
Direct the Executive Director of Environment, Infrastructure and Community Services to review the citys policies regarding residential infill development, including design approvals, management of grading and drainage during construction and final certification. Also, research policies that other municipalities have adopted in these matters. Staff shall report back to Planning & Development Committee in February 2020 with this additional information and a recommendation for amendments to the Grading and Drainage Certification By-law 52-2018.

",Yes,CARRIED
1419,Regular Meeting of Council,12/16/2019,Kelvin Galbraith,"Direct the Director of Transportation Services to extend the Road Safety Lawn Sign Campaign into 2020, utilizing the remaining supply of signs purchased in 2019.",Yes,CARRIED
1420,Regular Meeting of Council,11/18/2019,Lisa Kearns,"Receive and file department of city building report PB-72-19 regarding official plan and rezoning amendments for 2093, 2097, 2101 Old Lakeshore Road and 2096, 2100 Lakeshore Road.",Yes,CARRIED
1421,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Modified approval of the applications for Official Plan Amendment and Zoning By-law Amendment made by Childrens Financial Group, c/o Ruth Victor & Associates, 3221 North Service Road, Burlington ON L7N 3G2, to permit 36 new stacked townhouse units in two blocks in addition to the existing residential apartment building; and
Approve Official Plan Amendment No. 115 to the City of Burlington Official Plan, as provided in Appendix B of department of city building report PB-29-19, to redesignate the rear portion of the subject lands from Residential Medium Density to Residential High Density and to modify the Residential High Density policies to include site specific policy for whole of the subject lands; and
Deem that Section 17(21) of the Planning Act has been met; and
Instruct the City Clerk to prepare the necessary by-law for adoption of Official Plan Amendment No. 115, as contained in Appendix B of department of city building report PB-29-19 to be presented for approval at the same time as the associated by-law to amend Zoning By-law 2020, as amended, for the development proposal; and
Approve, in principle, the zoning regulations provided in Appendix C to department of city building report PB-29-19, to rezone the lands at 2087-2103 Prospect Street from RM2 and RH4 to RH4-500 subject to Residential Development Agreement conditions as provided in Appendix D to department of city building report PB-29-19 and the provision of community benefits; and
Direct the Director of Community Planning to hold discussions with the applicant to secure community benefits in accordance with Section 37 of the Planning Act and Part VI, Section 2.3 of the Citys Official Plan, as they relate to the requested increased density on the subject property, and to return to Council with a report outlining the recommended community benefits and the implementing Zoning By-law; and
Undelegate site plan approval from the Director of Community Planning to Council.",Yes,CARRIED
1422,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Table roads, parks and forestry report RPF-15-19 regarding a proposed city-wide private tree bylaw to be considered at the Committee of the Whole meeting to be held on December 2, 2019 for approval; and
Consider the potential operating and capital budget impacts for the administration of a private tree bylaw through the budget process.",Yes,CARRIED
1423,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Direct the Director of Recreation Services to work with roads, parks and forestry department staff to develop a policy for the installation and upkeep of 'Little Free Libraries' and to report back to the Environment, Infrastructure and Community Services Committee in 2020 with the proposed policy.  The policy will address possible installations on private properties and city-owned parkland/open space, and the use of the Neighbourhood Community Matching Fund (SD-30-19); and
Invite interested members of the community to apply to the Neighbourhood Community Matching Fund in the short term while a policy is being developed.",Yes,CARRIED
1424,Regular Meeting of Council,9/23/2019,Paul Sharman,"Direct the Mayor and Director of Transit to develop a draft report including a Memorandum of Understanding (MOU) regarding free transit for Burlington students, outlining the program, costs, revenue impacts, eligibility, and commitments in more detail, in partnership with Halton Region and the four school boards that serve Halton students: Halton District School Board, Halton Catholic District School Board, and the two French school boards, Conseil scolaire Viamonde and Conseil scolaire catholique MonAvenir, and report back to council for a decision.",Yes,CARRIED
1425,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Direct the Director of City Building and the Fire Chief to review related bylaws (including but not limited to those listed below) to account for the expansion of permission to discharge and sell fireworks to include a broader range of religious and cultural celebrations:

125-1992 Regulating the sale and use of fireworks
49-2008 Nuisance and noise control bylaw
42-2008 Business licensing bylaw; and

Authorize the Fire Chief to immediately be able to grant exceptions on a case-by-case basis.",Yes,CARRIED
1426,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Instruct the City Solicitor or her designate to proceed in accordance with the instructions sought in confidential legal report L-16-19, as amended at the regular  meeting of Council on October 28, 2019.",Yes,CARRIED
1427,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,"Whereas the City of Burlington recognizes the important role that libraries play in our community. Libraries and the early literacy programs that they run are integral to developing proficient readers and ensuring that children succeed in school. More and more, digital literacy programs run by libraries also help ensure that citizens can contribute to our digital world. Additionally, vulnerable demographic groups, including seniors, low income families, youth, and new Canadians rely on access to libraries as an important tool for their participation in the community  from education to searching for jobs to consuming Canadian cultural materials; and
Whereas libraries in our community recognize that our users increasingly seek to access digital publications offered by multinational publishers, and that access to those publications is too often curtailed by prohibitively high licensing fees or else entirely denied to Canadian libraries; and
Whereas libraries must be in a position to offer digital publications to their users as part of their service offering to our community, particularly given the contemporary rapid pace of digitization of educational and cultural materials; and
Now therefore be it resolved that the City of Burlington do hereby:
Indicate our support for the Canadian Urban Libraries Council in its efforts to increase access to digital publications for library users in Burlington and across Canada; and
Call on the Federal government to investigate the barriers faced by libraries in acquiring digital publications and the problems that poses for vulnerable demographic groups in Canada; and
Further ask the Federal government to develop a solution that increases access to digital publications across Canada and assists libraries in meeting the cost requirements to acquire digital publications; and
Direct the City Clerk to forward this motion to the Federation of Canadian Municipalities for their consideration.",Yes,CARRIED
1428,Regular Meeting of Council,10/28/2019,Kelvin Galbraith,,Yes,CARRIED
1429,Regular Meeting of Council,10/28/2019,Lisa Kearns,Receive and file city managers office report CM-24-19 regarding Red Tape Red Carpet update.,Yes,CARRIED
1430,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Receive and file department of city building report PB-71-19 regarding short-term accommodations; and
Direct the Director of Community Planning to report back at the Council meeting of October 28, 2019 with immediate regulatory options for short term accommodations; and
Direct the Director of Community Planning to report back in May 2020, with a short term accommodation licensing by-law.
 ",Yes,CARRIED
1431,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Direct the Director of Community Planning, to ensure that broad stakeholder perspectives are included in the 2019 Planning Process Review, including residents who reside in proximity to infill development applications; and
Direct the Executive Director of Environment, Infrastructure and Community Services to prepare an appendix to the Construction and Mobility Management Policy with a focus on Low Density Residential and infill development applications, to establish additional guidelines for established neighbourhood development. The guidelines will ensure that land development does not unduly impact public health, safety, traffic, privacy or environment including flood mitigation in the surrounding area. Staff shall report back to Planning & Development Committee in February 2020 with a recommendation; and
Direct the Executive Director of Environment, Infrastructure and Community Services to review the citys policies regarding residential infill development, including design approvals, management of grading and drainage during construction and final certification. Also, research policies that other municipalities have adopted in these matters. Staff shall report back to Planning & Development Committee in February 2020 with this additional information and a recommendation for amendments to the Grading and Drainage Certification By-law 52-2018.

",Yes,CARRIED
1432,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Modified approval of the applications for Official Plan Amendment and Zoning By-law Amendment made by Childrens Financial Group, c/o Ruth Victor & Associates, 3221 North Service Road, Burlington ON L7N 3G2, to permit 36 new stacked townhouse units in two blocks in addition to the existing residential apartment building; and
Approve Official Plan Amendment No. 115 to the City of Burlington Official Plan, as provided in Appendix B of department of city building report PB-29-19, to redesignate the rear portion of the subject lands from Residential Medium Density to Residential High Density and to modify the Residential High Density policies to include site specific policy for whole of the subject lands; and
Deem that Section 17(21) of the Planning Act has been met; and
Instruct the City Clerk to prepare the necessary by-law for adoption of Official Plan Amendment No. 115, as contained in Appendix B of department of city building report PB-29-19 to be presented for approval at the same time as the associated by-law to amend Zoning By-law 2020, as amended, for the development proposal; and
Approve, in principle, the zoning regulations provided in Appendix C to department of city building report PB-29-19, to rezone the lands at 2087-2103 Prospect Street from RM2 and RH4 to RH4-500 subject to Residential Development Agreement conditions as provided in Appendix D to department of city building report PB-29-19 and the provision of community benefits; and
Direct the Director of Community Planning to hold discussions with the applicant to secure community benefits in accordance with Section 37 of the Planning Act and Part VI, Section 2.3 of the Citys Official Plan, as they relate to the requested increased density on the subject property, and to return to Council with a report outlining the recommended community benefits and the implementing Zoning By-law; and
Undelegate site plan approval from the Director of Community Planning to Council.",Yes,CARRIED
1433,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Table roads, parks and forestry report RPF-15-19 regarding a proposed city-wide private tree bylaw to be considered at the Committee of the Whole meeting to be held on December 2, 2019 for approval; and
Consider the potential operating and capital budget impacts for the administration of a private tree bylaw through the budget process.",Yes,CARRIED
1434,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Direct the Director of Recreation Services to work with roads, parks and forestry department staff to develop a policy for the installation and upkeep of 'Little Free Libraries' and to report back to the Environment, Infrastructure and Community Services Committee in 2020 with the proposed policy.  The policy will address possible installations on private properties and city-owned parkland/open space, and the use of the Neighbourhood Community Matching Fund (SD-30-19); and
Invite interested members of the community to apply to the Neighbourhood Community Matching Fund in the short term while a policy is being developed.",Yes,CARRIED
1435,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Direct the Director of City Building and the Fire Chief to review related bylaws (including but not limited to those listed below) to account for the expansion of permission to discharge and sell fireworks to include a broader range of religious and cultural celebrations:

125-1992 Regulating the sale and use of fireworks
49-2008 Nuisance and noise control bylaw
42-2008 Business licensing bylaw; and

Authorize the Fire Chief to immediately be able to grant exceptions on a case-by-case basis.",Yes,CARRIED
1436,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Instruct the City Solicitor or her designate to proceed in accordance with the instructions sought in confidential legal report L-16-19, as amended at the regular  meeting of Council on October 28, 2019.",Yes,CARRIED
1437,Regular Meeting of Council,10/28/2019,Lisa Kearns,"Whereas the City of Burlington recognizes the important role that libraries play in our community. Libraries and the early literacy programs that they run are integral to developing proficient readers and ensuring that children succeed in school. More and more, digital literacy programs run by libraries also help ensure that citizens can contribute to our digital world. Additionally, vulnerable demographic groups, including seniors, low income families, youth, and new Canadians rely on access to libraries as an important tool for their participation in the community  from education to searching for jobs to consuming Canadian cultural materials; and
Whereas libraries in our community recognize that our users increasingly seek to access digital publications offered by multinational publishers, and that access to those publications is too often curtailed by prohibitively high licensing fees or else entirely denied to Canadian libraries; and
Whereas libraries must be in a position to offer digital publications to their users as part of their service offering to our community, particularly given the contemporary rapid pace of digitization of educational and cultural materials; and
Now therefore be it resolved that the City of Burlington do hereby:
Indicate our support for the Canadian Urban Libraries Council in its efforts to increase access to digital publications for library users in Burlington and across Canada; and
Call on the Federal government to investigate the barriers faced by libraries in acquiring digital publications and the problems that poses for vulnerable demographic groups in Canada; and
Further ask the Federal government to develop a solution that increases access to digital publications across Canada and assists libraries in meeting the cost requirements to acquire digital publications; and
Direct the City Clerk to forward this motion to the Federation of Canadian Municipalities for their consideration.",Yes,CARRIED
1438,Regular Meeting of Council,10/28/2019,Lisa Kearns,,Yes,CARRIED
1439,Regular Meeting of Council,10/28/2019,Rory Nisan,Receive and file city managers office report CM-24-19 regarding Red Tape Red Carpet update.,Yes,CARRIED
1440,Regular Meeting of Council,10/28/2019,Rory Nisan,"Receive and file department of city building report PB-71-19 regarding short-term accommodations; and
Direct the Director of Community Planning to report back at the Council meeting of October 28, 2019 with immediate regulatory options for short term accommodations; and
Direct the Director of Community Planning to report back in May 2020, with a short term accommodation licensing by-law.
 ",Yes,CARRIED
1441,Regular Meeting of Council,10/28/2019,Rory Nisan,"Direct the Director of Community Planning, to ensure that broad stakeholder perspectives are included in the 2019 Planning Process Review, including residents who reside in proximity to infill development applications; and
Direct the Executive Director of Environment, Infrastructure and Community Services to prepare an appendix to the Construction and Mobility Management Policy with a focus on Low Density Residential and infill development applications, to establish additional guidelines for established neighbourhood development. The guidelines will ensure that land development does not unduly impact public health, safety, traffic, privacy or environment including flood mitigation in the surrounding area. Staff shall report back to Planning & Development Committee in February 2020 with a recommendation; and
Direct the Executive Director of Environment, Infrastructure and Community Services to review the citys policies regarding residential infill development, including design approvals, management of grading and drainage during construction and final certification. Also, research policies that other municipalities have adopted in these matters. Staff shall report back to Planning & Development Committee in February 2020 with this additional information and a recommendation for amendments to the Grading and Drainage Certification By-law 52-2018.

",Yes,CARRIED
1442,Regular Meeting of Council,10/28/2019,Rory Nisan,"Modified approval of the applications for Official Plan Amendment and Zoning By-law Amendment made by Childrens Financial Group, c/o Ruth Victor & Associates, 3221 North Service Road, Burlington ON L7N 3G2, to permit 36 new stacked townhouse units in two blocks in addition to the existing residential apartment building; and
Approve Official Plan Amendment No. 115 to the City of Burlington Official Plan, as provided in Appendix B of department of city building report PB-29-19, to redesignate the rear portion of the subject lands from Residential Medium Density to Residential High Density and to modify the Residential High Density policies to include site specific policy for whole of the subject lands; and
Deem that Section 17(21) of the Planning Act has been met; and
Instruct the City Clerk to prepare the necessary by-law for adoption of Official Plan Amendment No. 115, as contained in Appendix B of department of city building report PB-29-19 to be presented for approval at the same time as the associated by-law to amend Zoning By-law 2020, as amended, for the development proposal; and
Approve, in principle, the zoning regulations provided in Appendix C to department of city building report PB-29-19, to rezone the lands at 2087-2103 Prospect Street from RM2 and RH4 to RH4-500 subject to Residential Development Agreement conditions as provided in Appendix D to department of city building report PB-29-19 and the provision of community benefits; and
Direct the Director of Community Planning to hold discussions with the applicant to secure community benefits in accordance with Section 37 of the Planning Act and Part VI, Section 2.3 of the Citys Official Plan, as they relate to the requested increased density on the subject property, and to return to Council with a report outlining the recommended community benefits and the implementing Zoning By-law; and
Undelegate site plan approval from the Director of Community Planning to Council.",Yes,CARRIED
1443,Regular Meeting of Council,10/28/2019,Rory Nisan,"Table roads, parks and forestry report RPF-15-19 regarding a proposed city-wide private tree bylaw to be considered at the Committee of the Whole meeting to be held on December 2, 2019 for approval; and
Consider the potential operating and capital budget impacts for the administration of a private tree bylaw through the budget process.",Yes,CARRIED
